BillID,id,stageId,sessionId,description,abbreviation,house,stageSittings,sortOrder
49,280.0,8.0,20.0,Committee stage,CS,Commons,"[{'id': 101, 'stageId': 8, 'billStageId': 280, 'billId': 49, 'date': '2007-04-24T00:00:00'}, {'id': 102, 'stageId': 8, 'billStageId': 280, 'billId': 49, 'date': '2007-04-26T00:00:00'}, {'id': 103, 'stageId': 8, 'billStageId': 280, 'billId': 49, 'date': '2007-05-01T00:00:00'}, {'id': 104, 'stageId': 8, 'billStageId': 280, 'billId': 49, 'date': '2007-05-08T00:00:00'}, {'id': 105, 'stageId': 8, 'billStageId': 280, 'billId': 49, 'date': '2007-05-10T00:00:00'}, {'id': 106, 'stageId': 8, 'billStageId': 280, 'billId': 49, 'date': '2007-05-15T00:00:00'}]",10.0
49,281.0,9.0,20.0,Report stage,RS,Commons,"[{'id': 107, 'stageId': 9, 'billStageId': 281, 'billId': 49, 'date': '2007-06-18T00:00:00'}, {'id': 108, 'stageId': 9, 'billStageId': 281, 'billId': 49, 'date': '2007-06-19T00:00:00'}]",11.0
49,282.0,10.0,20.0,3rd reading,3R,Commons,"[{'id': 109, 'stageId': 10, 'billStageId': 282, 'billId': 49, 'date': '2007-06-19T00:00:00'}]",12.0
49,774.0,13.0,20.0,Consideration of Commons amendments,COCA,Lords,"[{'id': 523, 'stageId': 13, 'billStageId': 774, 'billId': 49, 'date': '2007-07-02T00:00:00'}]",13.0
49,775.0,12.0,20.0,Consideration of Lords amendments,COLA,Commons,"[{'id': 524, 'stageId': 12, 'billStageId': 775, 'billId': 49, 'date': '2007-07-04T00:00:00'}]",14.0
49,776.0,11.0,20.0,Royal Assent,RA,Unassigned,"[{'id': 525, 'stageId': 11, 'billStageId': 776, 'billId': 49, 'date': '2007-07-19T00:00:00'}]",15.0
50,221.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 93, 'stageId': 6, 'billStageId': 221, 'billId': 50, 'date': '2007-01-30T00:00:00'}]",1.0
50,12968.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
51,222.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 94, 'stageId': 6, 'billStageId': 222, 'billId': 51, 'date': '2006-12-13T00:00:00'}]",1.0
51,223.0,7.0,20.0,2nd reading,2R,Commons,"[{'id': 95, 'stageId': 7, 'billStageId': 223, 'billId': 51, 'date': '2007-02-02T00:00:00'}]",2.0
52,230.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 96, 'stageId': 6, 'billStageId': 230, 'billId': 52, 'date': '2007-02-28T00:00:00'}]",1.0
52,231.0,7.0,20.0,2nd reading,2R,Commons,"[{'id': 97, 'stageId': 7, 'billStageId': 231, 'billId': 52, 'date': '2007-07-26T00:00:00'}]",2.0
53,236.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 98, 'stageId': 6, 'billStageId': 236, 'billId': 53, 'date': '2007-05-10T00:00:00'}]",1.0
53,237.0,7.0,20.0,2nd reading,2R,Commons,"[{'id': 99, 'stageId': 7, 'billStageId': 237, 'billId': 53, 'date': '2007-06-07T00:00:00'}]",2.0
53,238.0,14.0,20.0,Programme motion,PM,Commons,"[{'id': 114, 'stageId': 14, 'billStageId': 238, 'billId': 53, 'date': '2007-06-07T00:00:00'}]",3.0
53,239.0,15.0,20.0,Money resolution,MR,Commons,"[{'id': 115, 'stageId': 15, 'billStageId': 239, 'billId': 53, 'date': '2007-06-07T00:00:00'}]",4.0
53,240.0,8.0,20.0,Committee stage,CS,Commons,"[{'id': 116, 'stageId': 8, 'billStageId': 240, 'billId': 53, 'date': '2007-06-14T00:00:00'}]",5.0
53,241.0,9.0,20.0,Report stage,RS,Commons,"[{'id': 117, 'stageId': 9, 'billStageId': 241, 'billId': 53, 'date': '2007-06-14T00:00:00'}]",6.0
53,252.0,10.0,20.0,3rd reading,3R,Commons,"[{'id': 118, 'stageId': 10, 'billStageId': 252, 'billId': 53, 'date': '2007-06-14T00:00:00'}]",7.0
53,253.0,1.0,20.0,1st reading,1R,Lords,"[{'id': 119, 'stageId': 1, 'billStageId': 253, 'billId': 53, 'date': '2007-06-14T00:00:00'}]",8.0
53,254.0,2.0,20.0,2nd reading,2R,Lords,"[{'id': 120, 'stageId': 2, 'billStageId': 254, 'billId': 53, 'date': '2007-06-26T00:00:00'}]",9.0
53,256.0,5.0,20.0,3rd reading,3R,Lords,"[{'id': 121, 'stageId': 5, 'billStageId': 256, 'billId': 53, 'date': '2007-07-03T00:00:00'}]",10.0
53,920.0,11.0,20.0,Royal Assent,RA,Unassigned,"[{'id': 706, 'stageId': 11, 'billStageId': 920, 'billId': 53, 'date': '2007-07-19T00:00:00'}]",11.0
54,234.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 100, 'stageId': 6, 'billStageId': 234, 'billId': 54, 'date': '2007-02-28T00:00:00'}]",1.0
54,12972.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
55,243.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 122, 'stageId': 6, 'billStageId': 243, 'billId': 55, 'date': '2006-12-12T00:00:00'}]",1.0
55,244.0,7.0,20.0,2nd reading,2R,Commons,"[{'id': 123, 'stageId': 7, 'billStageId': 244, 'billId': 55, 'date': '2007-01-22T00:00:00'}]",2.0
55,245.0,14.0,20.0,Programme motion,PM,Commons,"[{'id': 124, 'stageId': 14, 'billStageId': 245, 'billId': 55, 'date': '2007-01-22T00:00:00'}]",3.0
55,246.0,15.0,20.0,Money resolution,MR,Commons,"[{'id': 125, 'stageId': 15, 'billStageId': 246, 'billId': 55, 'date': '2007-01-22T00:00:00'}]",4.0
55,247.0,8.0,20.0,Committee stage,CS,Commons,"[{'id': 126, 'stageId': 8, 'billStageId': 247, 'billId': 55, 'date': '2007-01-30T00:00:00'}, {'id': 127, 'stageId': 8, 'billStageId': 247, 'billId': 55, 'date': '2007-02-01T00:00:00'}, {'id': 128, 'stageId': 8, 'billStageId': 247, 'billId': 55, 'date': '2007-02-06T00:00:00'}, {'id': 828, 'stageId': 8, 'billStageId': 247, 'billId': 55, 'date': '2007-02-08T00:00:00'}, {'id': 829, 'stageId': 8, 'billStageId': 247, 'billId': 55, 'date': '2007-02-20T00:00:00'}, {'id': 830, 'stageId': 8, 'billStageId': 247, 'billId': 55, 'date': '2007-02-22T00:00:00'}, {'id': 831, 'stageId': 8, 'billStageId': 247, 'billId': 55, 'date': '2007-02-27T00:00:00'}, {'id': 832, 'stageId': 8, 'billStageId': 247, 'billId': 55, 'date': '2007-03-01T00:00:00'}, {'id': 833, 'stageId': 8, 'billStageId': 247, 'billId': 55, 'date': '2007-03-06T00:00:00'}, {'id': 834, 'stageId': 8, 'billStageId': 247, 'billId': 55, 'date': '2007-03-08T00:00:00'}]",5.0
55,947.0,9.0,20.0,Report stage,RS,Commons,"[{'id': 812, 'stageId': 9, 'billStageId': 947, 'billId': 55, 'date': '2007-05-17T00:00:00'}, {'id': 813, 'stageId': 9, 'billStageId': 947, 'billId': 55, 'date': '2007-05-22T00:00:00'}]",6.0
55,948.0,10.0,20.0,3rd reading,3R,Commons,"[{'id': 814, 'stageId': 10, 'billStageId': 948, 'billId': 55, 'date': '2007-05-22T00:00:00'}]",7.0
55,949.0,1.0,20.0,1st reading,1R,Lords,"[{'id': 815, 'stageId': 1, 'billStageId': 949, 'billId': 55, 'date': '2007-05-23T00:00:00'}]",8.0
55,951.0,3.0,20.0,Committee stage,CS,Lords,"[{'id': 820, 'stageId': 3, 'billStageId': 951, 'billId': 55, 'date': '2007-06-16T00:00:00'}, {'id': 817, 'stageId': 3, 'billStageId': 951, 'billId': 55, 'date': '2007-07-05T00:00:00'}, {'id': 818, 'stageId': 3, 'billStageId': 951, 'billId': 55, 'date': '2007-07-10T00:00:00'}, {'id': 819, 'stageId': 3, 'billStageId': 951, 'billId': 55, 'date': '2007-07-11T00:00:00'}, {'id': 821, 'stageId': 3, 'billStageId': 951, 'billId': 55, 'date': '2007-07-17T00:00:00'}, {'id': 822, 'stageId': 3, 'billStageId': 951, 'billId': 55, 'date': '2007-07-19T00:00:00'}, {'id': 823, 'stageId': 3, 'billStageId': 951, 'billId': 55, 'date': '2007-07-23T00:00:00'}, {'id': 824, 'stageId': 3, 'billStageId': 951, 'billId': 55, 'date': '2007-07-25T00:00:00'}]",9.0
55,950.0,2.0,20.0,2nd reading,2R,Lords,"[{'id': 816, 'stageId': 2, 'billStageId': 950, 'billId': 55, 'date': '2007-06-20T00:00:00'}]",10.0
55,952.0,4.0,20.0,Report stage,RS,Lords,"[{'id': 825, 'stageId': 4, 'billStageId': 952, 'billId': 55, 'date': '2007-10-08T00:00:00'}, {'id': 826, 'stageId': 4, 'billStageId': 952, 'billId': 55, 'date': '2007-10-10T00:00:00'}, {'id': 827, 'stageId': 4, 'billStageId': 952, 'billId': 55, 'date': '2007-10-15T00:00:00'}]",11.0
55,965.0,1.0,20.0,1st reading,1R,Lords,"[{'id': 835, 'stageId': 1, 'billStageId': 965, 'billId': 55, 'date': '2007-10-22T00:00:00'}]",12.0
55,976.0,12.0,20.0,Consideration of Lords amendments,COLA,Commons,"[{'id': 837, 'stageId': 12, 'billStageId': 976, 'billId': 55, 'date': '2007-10-24T00:00:00'}]",13.0
55,984.0,11.0,20.0,Royal Assent,RA,Unassigned,"[{'id': 836, 'stageId': 11, 'billStageId': 984, 'billId': 55, 'date': '2007-10-30T00:00:00'}]",14.0
56,262.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 129, 'stageId': 6, 'billStageId': 262, 'billId': 56, 'date': '2007-07-10T00:00:00'}]",1.0
56,12974.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
57,259.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 130, 'stageId': 6, 'billStageId': 259, 'billId': 57, 'date': '2006-11-16T00:00:00'}]",1.0
57,266.0,7.0,20.0,2nd reading,2R,Commons,"[{'id': 131, 'stageId': 7, 'billStageId': 266, 'billId': 57, 'date': '2006-12-18T00:00:00'}]",2.0
57,267.0,14.0,20.0,Programme motion,PM,Commons,"[{'id': 132, 'stageId': 14, 'billStageId': 267, 'billId': 57, 'date': '2006-12-18T00:00:00'}]",3.0
57,268.0,8.0,20.0,Committee stage,CS,Commons,"[{'id': 133, 'stageId': 8, 'billStageId': 268, 'billId': 57, 'date': '2007-01-16T00:00:00'}]",4.0
57,269.0,9.0,20.0,Report stage,RS,Commons,"[{'id': 134, 'stageId': 9, 'billStageId': 269, 'billId': 57, 'date': '2007-01-29T00:00:00'}]",5.0
57,270.0,10.0,20.0,3rd reading,3R,Commons,"[{'id': 135, 'stageId': 10, 'billStageId': 270, 'billId': 57, 'date': '2007-01-29T00:00:00'}]",6.0
57,284.0,1.0,20.0,1st reading,1R,Lords,"[{'id': 136, 'stageId': 1, 'billStageId': 284, 'billId': 57, 'date': '2007-01-30T00:00:00'}]",7.0
57,285.0,2.0,20.0,2nd reading,2R,Lords,"[{'id': 137, 'stageId': 2, 'billStageId': 285, 'billId': 57, 'date': '2007-02-28T00:00:00'}]",8.0
57,286.0,3.0,20.0,Committee stage,CS,Lords,"[{'id': 138, 'stageId': 3, 'billStageId': 286, 'billId': 57, 'date': '2007-03-22T00:00:00'}]",9.0
57,287.0,4.0,20.0,Report stage,RS,Lords,"[{'id': 139, 'stageId': 4, 'billStageId': 287, 'billId': 57, 'date': '2007-05-15T00:00:00'}]",10.0
57,288.0,5.0,20.0,3rd reading,3R,Lords,"[{'id': 140, 'stageId': 5, 'billStageId': 288, 'billId': 57, 'date': '2007-05-22T00:00:00'}]",11.0
57,289.0,12.0,20.0,Consideration of Lords amendments,COLA,Commons,"[{'id': 141, 'stageId': 12, 'billStageId': 289, 'billId': 57, 'date': '2007-06-14T00:00:00'}]",12.0
57,290.0,11.0,20.0,Royal Assent,RA,Unassigned,"[{'id': 142, 'stageId': 11, 'billStageId': 290, 'billId': 57, 'date': '2007-06-18T00:00:00'}]",13.0
58,260.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 143, 'stageId': 6, 'billStageId': 260, 'billId': 58, 'date': '2006-12-13T00:00:00'}]",1.0
58,261.0,7.0,20.0,2nd reading,2R,Commons,"[{'id': 144, 'stageId': 7, 'billStageId': 261, 'billId': 58, 'date': '2007-01-19T00:00:00'}]",2.0
59,277.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 145, 'stageId': 6, 'billStageId': 277, 'billId': 59, 'date': '2007-03-06T00:00:00'}]",1.0
59,12977.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
60,264.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 146, 'stageId': 6, 'billStageId': 264, 'billId': 60, 'date': '2007-05-23T00:00:00'}]",1.0
60,12978.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
61,271.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 147, 'stageId': 6, 'billStageId': 271, 'billId': 61, 'date': '2007-05-16T00:00:00'}]",1.0
61,12979.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
62,291.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 148, 'stageId': 6, 'billStageId': 291, 'billId': 62, 'date': '2007-06-27T00:00:00'}]",1.0
62,12980.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
63,294.0,1.0,20.0,1st reading,1R,Lords,"[{'id': 149, 'stageId': 1, 'billStageId': 294, 'billId': 63, 'date': '2007-03-26T00:00:00'}]",1.0
63,12981.0,2.0,20.0,2nd reading,2R,Lords,[],2.0
64,296.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 150, 'stageId': 6, 'billStageId': 296, 'billId': 64, 'date': '2007-07-25T00:00:00'}]",1.0
64,12982.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
65,300.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 151, 'stageId': 6, 'billStageId': 300, 'billId': 65, 'date': '2007-06-06T00:00:00'}]",1.0
65,12983.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
66,298.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 152, 'stageId': 6, 'billStageId': 298, 'billId': 66, 'date': '2007-02-07T00:00:00'}]",1.0
66,12984.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
67,304.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 153, 'stageId': 6, 'billStageId': 304, 'billId': 67, 'date': '2006-11-16T00:00:00'}]",1.0
67,305.0,28.0,20.0,Guillotine motion,GM,Commons,"[{'id': 154, 'stageId': 28, 'billStageId': 305, 'billId': 67, 'date': '2006-11-21T00:00:00'}]",2.0
67,306.0,7.0,20.0,2nd reading,2R,Commons,"[{'id': 155, 'stageId': 7, 'billStageId': 306, 'billId': 67, 'date': '2006-11-21T00:00:00'}]",3.0
67,307.0,8.0,20.0,Committee stage,CS,Commons,"[{'id': 156, 'stageId': 8, 'billStageId': 307, 'billId': 67, 'date': '2006-11-21T00:00:00'}]",4.0
67,308.0,10.0,20.0,3rd reading,3R,Commons,"[{'id': 157, 'stageId': 10, 'billStageId': 308, 'billId': 67, 'date': '2006-11-21T00:00:00'}]",5.0
67,309.0,1.0,20.0,1st reading,1R,Lords,"[{'id': 158, 'stageId': 1, 'billStageId': 309, 'billId': 67, 'date': '2006-11-21T00:00:00'}]",6.0
67,310.0,2.0,20.0,2nd reading,2R,Lords,"[{'id': 159, 'stageId': 2, 'billStageId': 310, 'billId': 67, 'date': '2006-11-22T00:00:00'}]",7.0
67,311.0,3.0,20.0,Committee stage,CS,Lords,"[{'id': 160, 'stageId': 3, 'billStageId': 311, 'billId': 67, 'date': '2006-11-22T00:00:00'}]",8.0
67,312.0,5.0,20.0,3rd reading,3R,Lords,"[{'id': 161, 'stageId': 5, 'billStageId': 312, 'billId': 67, 'date': '2006-11-22T00:00:00'}]",9.0
67,313.0,11.0,20.0,Royal Assent,RA,Unassigned,"[{'id': 162, 'stageId': 11, 'billStageId': 313, 'billId': 67, 'date': '2006-11-22T00:00:00'}]",10.0
68,302.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 163, 'stageId': 6, 'billStageId': 302, 'billId': 68, 'date': '2007-01-16T00:00:00'}]",1.0
68,12986.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
69,314.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 169, 'stageId': 6, 'billStageId': 314, 'billId': 69, 'date': '2006-12-13T00:00:00'}]",1.0
69,315.0,7.0,20.0,2nd reading,2R,Commons,"[{'id': 170, 'stageId': 7, 'billStageId': 315, 'billId': 69, 'date': '2007-03-23T00:00:00'}]",2.0
69,316.0,8.0,20.0,Committee stage,CS,Commons,"[{'id': 171, 'stageId': 8, 'billStageId': 316, 'billId': 69, 'date': '2007-04-25T00:00:00'}]",3.0
69,317.0,9.0,20.0,Report stage,RS,Commons,"[{'id': 172, 'stageId': 9, 'billStageId': 317, 'billId': 69, 'date': '2007-04-27T00:00:00'}]",4.0
69,318.0,10.0,20.0,3rd reading,3R,Commons,"[{'id': 173, 'stageId': 10, 'billStageId': 318, 'billId': 69, 'date': '2007-04-27T00:00:00'}]",5.0
69,332.0,1.0,20.0,1st reading,1R,Lords,"[{'id': 164, 'stageId': 1, 'billStageId': 332, 'billId': 69, 'date': '2007-04-30T00:00:00'}]",6.0
69,333.0,2.0,20.0,2nd reading,2R,Lords,"[{'id': 165, 'stageId': 2, 'billStageId': 333, 'billId': 69, 'date': '2007-06-14T00:00:00'}]",7.0
69,334.0,3.0,20.0,Committee stage,CS,Lords,"[{'id': 166, 'stageId': 3, 'billStageId': 334, 'billId': 69, 'date': '2007-07-10T00:00:00'}]",8.0
69,335.0,4.0,20.0,Report stage,RS,Lords,"[{'id': 167, 'stageId': 4, 'billStageId': 335, 'billId': 69, 'date': '2007-07-24T00:00:00'}]",9.0
69,336.0,5.0,20.0,3rd reading,3R,Lords,"[{'id': 168, 'stageId': 5, 'billStageId': 336, 'billId': 69, 'date': '2007-10-12T00:00:00'}]",10.0
69,954.0,12.0,20.0,Consideration of Lords amendments,COLA,Commons,"[{'id': 838, 'stageId': 12, 'billStageId': 954, 'billId': 69, 'date': '2007-10-19T00:00:00'}]",11.0
69,970.0,11.0,20.0,Royal Assent,RA,Unassigned,"[{'id': 839, 'stageId': 11, 'billStageId': 970, 'billId': 69, 'date': '2007-10-23T00:00:00'}]",12.0
70,319.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 174, 'stageId': 6, 'billStageId': 319, 'billId': 70, 'date': '2007-03-27T00:00:00'}]",1.0
70,320.0,7.0,20.0,2nd reading,2R,Commons,"[{'id': 175, 'stageId': 7, 'billStageId': 320, 'billId': 70, 'date': '2007-03-27T00:00:00'}]",2.0
70,321.0,14.0,20.0,Programme motion,PM,Commons,"[{'id': 176, 'stageId': 14, 'billStageId': 321, 'billId': 70, 'date': '2007-03-27T00:00:00'}]",3.0
70,322.0,8.0,20.0,Committee stage,CS,Commons,"[{'id': 177, 'stageId': 8, 'billStageId': 322, 'billId': 70, 'date': '2007-03-27T00:00:00'}]",4.0
70,323.0,9.0,20.0,Report stage,RS,Commons,"[{'id': 178, 'stageId': 9, 'billStageId': 323, 'billId': 70, 'date': '2007-03-27T00:00:00'}]",5.0
70,324.0,10.0,20.0,3rd reading,3R,Commons,"[{'id': 179, 'stageId': 10, 'billStageId': 324, 'billId': 70, 'date': '2007-03-27T00:00:00'}]",6.0
70,325.0,1.0,20.0,1st reading,1R,Lords,"[{'id': 180, 'stageId': 1, 'billStageId': 325, 'billId': 70, 'date': '2007-03-27T00:00:00'}]",7.0
70,326.0,2.0,20.0,2nd reading,2R,Lords,"[{'id': 181, 'stageId': 2, 'billStageId': 326, 'billId': 70, 'date': '2007-03-27T00:00:00'}]",8.0
70,327.0,4.0,20.0,Report stage,RS,Lords,"[{'id': 182, 'stageId': 4, 'billStageId': 327, 'billId': 70, 'date': '2007-03-27T00:00:00'}]",9.0
70,914.0,5.0,20.0,3rd reading,3R,Lords,"[{'id': 707, 'stageId': 5, 'billStageId': 914, 'billId': 70, 'date': '2007-03-27T00:00:00'}]",10.0
70,915.0,11.0,20.0,Royal Assent,RA,Unassigned,"[{'id': 708, 'stageId': 11, 'billStageId': 915, 'billId': 70, 'date': '2007-03-27T00:00:00'}]",11.0
71,328.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 183, 'stageId': 6, 'billStageId': 328, 'billId': 71, 'date': '2007-06-20T00:00:00'}]",1.0
71,12989.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
72,330.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 184, 'stageId': 6, 'billStageId': 330, 'billId': 72, 'date': '2007-03-07T00:00:00'}]",1.0
72,12990.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
73,341.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 185, 'stageId': 6, 'billStageId': 341, 'billId': 73, 'date': '2006-11-22T00:00:00'}]",1.0
73,342.0,7.0,20.0,2nd reading,2R,Commons,"[{'id': 186, 'stageId': 7, 'billStageId': 342, 'billId': 73, 'date': '2006-12-11T00:00:00'}]",2.0
73,343.0,14.0,20.0,Programme motion,PM,Commons,"[{'id': 187, 'stageId': 14, 'billStageId': 343, 'billId': 73, 'date': '2006-12-11T00:00:00'}]",3.0
73,344.0,15.0,20.0,Money resolution,MR,Commons,"[{'id': 188, 'stageId': 15, 'billStageId': 344, 'billId': 73, 'date': '2006-12-11T00:00:00'}]",4.0
73,345.0,8.0,20.0,Committee stage,CS,Commons,"[{'id': 189, 'stageId': 8, 'billStageId': 345, 'billId': 73, 'date': '2007-01-11T00:00:00'}, {'id': 190, 'stageId': 8, 'billStageId': 345, 'billId': 73, 'date': '2007-01-16T00:00:00'}, {'id': 191, 'stageId': 8, 'billStageId': 345, 'billId': 73, 'date': '2007-01-18T00:00:00'}, {'id': 192, 'stageId': 8, 'billStageId': 345, 'billId': 73, 'date': '2007-01-23T00:00:00'}]",5.0
73,346.0,14.0,20.0,Programme motion,PM,Commons,"[{'id': 193, 'stageId': 14, 'billStageId': 346, 'billId': 73, 'date': '2007-02-28T00:00:00'}]",6.0
73,347.0,9.0,20.0,Report stage,RS,Commons,"[{'id': 194, 'stageId': 9, 'billStageId': 347, 'billId': 73, 'date': '2007-02-28T00:00:00'}]",7.0
73,348.0,10.0,20.0,3rd reading,3R,Commons,"[{'id': 195, 'stageId': 10, 'billStageId': 348, 'billId': 73, 'date': '2007-02-28T00:00:00'}]",8.0
73,349.0,1.0,20.0,1st reading,1R,Lords,"[{'id': 196, 'stageId': 1, 'billStageId': 349, 'billId': 73, 'date': '2007-03-01T00:00:00'}]",9.0
73,352.0,2.0,20.0,2nd reading,2R,Lords,"[{'id': 216, 'stageId': 2, 'billStageId': 352, 'billId': 73, 'date': '2007-04-17T00:00:00'}]",10.0
73,353.0,3.0,20.0,Committee stage,CS,Lords,"[{'id': 217, 'stageId': 3, 'billStageId': 353, 'billId': 73, 'date': '2007-05-16T00:00:00'}, {'id': 218, 'stageId': 3, 'billStageId': 353, 'billId': 73, 'date': '2007-05-21T00:00:00'}, {'id': 219, 'stageId': 3, 'billStageId': 353, 'billId': 73, 'date': '2007-05-23T00:00:00'}, {'id': 220, 'stageId': 3, 'billStageId': 353, 'billId': 73, 'date': '2007-06-05T00:00:00'}, {'id': 221, 'stageId': 3, 'billStageId': 353, 'billId': 73, 'date': '2007-06-11T00:00:00'}, {'id': 222, 'stageId': 3, 'billStageId': 353, 'billId': 73, 'date': '2007-06-12T00:00:00'}]",11.0
73,358.0,4.0,20.0,Report stage,RS,Lords,"[{'id': 210, 'stageId': 4, 'billStageId': 358, 'billId': 73, 'date': '2007-06-27T00:00:00'}, {'id': 211, 'stageId': 4, 'billStageId': 358, 'billId': 73, 'date': '2007-07-03T00:00:00'}]",12.0
73,359.0,5.0,20.0,3rd reading,3R,Lords,"[{'id': 212, 'stageId': 5, 'billStageId': 359, 'billId': 73, 'date': '2007-07-16T00:00:00'}]",13.0
73,360.0,12.0,20.0,Consideration of Lords amendments,COLA,Commons,"[{'id': 213, 'stageId': 12, 'billStageId': 360, 'billId': 73, 'date': '2007-07-18T00:00:00'}]",14.0
73,361.0,13.0,20.0,Consideration of Commons amendments,COCA,Lords,"[{'id': 214, 'stageId': 13, 'billStageId': 361, 'billId': 73, 'date': '2007-07-24T00:00:00'}]",15.0
73,362.0,11.0,20.0,Royal Assent,RA,Unassigned,"[{'id': 215, 'stageId': 11, 'billStageId': 362, 'billId': 73, 'date': '2007-07-26T00:00:00'}]",16.0
74,337.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 197, 'stageId': 6, 'billStageId': 337, 'billId': 74, 'date': '2006-12-13T00:00:00'}]",1.0
74,338.0,7.0,20.0,2nd reading,2R,Commons,"[{'id': 198, 'stageId': 7, 'billStageId': 338, 'billId': 74, 'date': '2007-02-23T00:00:00'}]",2.0
75,339.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 199, 'stageId': 6, 'billStageId': 339, 'billId': 75, 'date': '2007-01-17T00:00:00'}]",1.0
75,12993.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
76,350.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 200, 'stageId': 6, 'billStageId': 350, 'billId': 76, 'date': '2007-04-24T00:00:00'}]",1.0
76,12994.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
77,354.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 223, 'stageId': 6, 'billStageId': 354, 'billId': 77, 'date': '2007-05-15T00:00:00'}]",1.0
77,12995.0,7.0,20.0,2nd reading,2R,Commons,[],2.0
78,363.0,6.0,20.0,1st reading,1R,Commons,"[{'id': 224, 'stageId': 6, 'billStageId': 363, 'billId': 78, 'date': '2006-12-13T00:00:00'}]",1.0
78,364.0,7.0,20.0,2nd reading,2R,Commons,"[{'id': 225, 'stageId': 7, 'billStageId': 364, 'billId': 78, 'date': '2007-03-02T00:00:00'}]",2.0
78,365.0,8.0,20.0,Committee stage,CS,Commons,"[{'id': 226, 'stageId': 8, 'billStageId': 365, 'billId': 78, 'date': '2007-06-20T00:00:00'}, {'id': 840, 'stageId': 8, 'billStageId': 365, 'billId': 78, 'date': '2007-07-11T00:00:00'}]",3.0
78,366.0,15.0,20.0,Money resolution,MR,Commons,"[{'id': 227, 'stageId': 15, 'billStageId': 366, 'billId': 78, 'date': '2007-06-26T00:00:00'}]",4.0
79,402.0,1.0,20.0,1st reading,1R,Lords,"[{'id': 228, 'stageId': 1, 'billStageId': 402, 'billId': 79, 'date': '2007-01-16T00:00:00'}]",1.0
79,403.0,2.0,20.0,2nd reading,2R,Lords,"[{'id': 229, 'stageId': 2, 'billStageId': 403, 'billId': 79, 'date': '2007-02-07T00:00:00'}]",2.0
79,404.0,3.0,20.0,Committee stage,CS,Lords,"[{'id': 230, 'stageId': 3, 'billStageId': 404, 'billId': 79, 'date': '2007-03-07T00:00:00'}, {'id': 231, 'stageId': 3, 'billStageId': 404, 'billId': 79, 'date': '2007-03-14T00:00:00'}, {'id': 232, 'stageId': 3, 'billStageId': 404, 'billId': 79, 'date': '2007-03-21T00:00:00'}, {'id': 233, 'stageId': 3, 'billStageId': 404, 'billId': 79, 'date': '2007-03-26T00:00:00'}, {'id': 234, 'stageId': 3, 'billStageId': 404, 'billId': 79, 'date': '2007-03-27T00:00:00'}]",3.0
79,405.0,4.0,20.0,Report stage,RS,Lords,"[{'id': 235, 'stageId': 4, 'billStageId': 405, 'billId': 79, 'date': '2007-04-25T00:00:00'}, {'id': 236, 'stageId': 4, 'billStageId': 405, 'billId': 79, 'date': '2007-04-30T00:00:00'}]",4.0
79,406.0,5.0,20.0,3rd reading,3R,Lords,"[{'id': 237, 'stageId': 5, 'billStageId': 406, 'billId': 79, 'date': '2007-05-09T00:00:00'}]",5.0
